Branch,Name,FrEnode,ToEnode,Circuit,Voltage,Resistance,Reactance,NormalLimit,CtgLimit,Enforce,Monitor,Penalty,AngleLimit,HVDC,CID,PriceCID
TX_N170194_N170196_1,,N170194,N170196,,69.000,0.00000000,0.27931000,60.400,60.400,0,0,0.000,0.000,0,,0
TX_N170195_N170196_1,,N170195,N170196,,13.800,0.00000000,0.01000000,75.000,75.000,0,0,0.000,0.000,0,,0
TX_N170198_N170197_1,,N170198,N170197,,138.000,0.00000000,0.04809000,315.700,315.700,0,0,0.000,0.000,0,,0
TX_N170203_N170202_1,,N170203,N170202,,138.000,0.00000000,0.02886000,300.300,300.300,0,0,0.000,0.000,0,,0
TX_N170205_N170204_1,,N170205,N170204,,138.000,0.00000000,0.05972000,258.800,258.800,0,0,0.000,0.000,0,,0
TX_N170207_N170206_1,,N170207,N170206,,138.000,0.00000000,0.05494000,290.300,290.300,0,0,0.000,0.000,0,,0
TX_N170209_N170208_1,,N170209,N170208,,138.000,0.00000000,0.06871000,226.800,226.800,0,0,0.000,0.000,0,,0
TX_N170211_N170210_1,,N170211,N170210,,138.000,0.00000000,0.05609000,244.400,244.400,0,0,0.000,0.000,0,,0
TX_N170219_N170218_1,,N170219,N170218,,345.000,0.00000000,0.03578000,535.100,535.100,0,1,0.000,0.000,0,,0
TX_N170219_N170218_2,,N170219,N170218,,345.000,0.00000000,0.03578000,535.100,535.100,0,1,0.000,0.000,0,,0
TX_N170220_N170219_1,,N170220,N170219,,138.000,0.00000000,0.05910000,342.200,342.200,0,0,0.000,0.000,0,,0
TX_N170223_N170222_1,,N170223,N170222,,138.000,0.00000000,0.05546000,242.900,242.900,0,0,0.000,0.000,0,,0
TX_N170227_N170226_1,,N170227,N170226,,138.000,0.00000000,0.04908000,171.100,171.100,0,0,0.000,0.000,0,,0
TX_N170236_N170235_1,,N170236,N170235,,138.000,0.00000000,0.06099000,56.900,56.900,0,0,0.000,0.000,0,,0
TX_N170238_N170237_1,,N170238,N170237,,138.000,0.00000000,0.05752000,210.400,210.400,0,0,0.000,0.000,0,,0
TX_N170243_N170242_1,,N170243,N170242,,138.000,0.00000000,0.05601000,174.300,174.300,0,0,0.000,0.000,0,,0
TX_N170247_N170246_1,,N170247,N170246,,138.000,0.00000000,0.01311000,251.800,251.800,0,0,0.000,0.000,0,,0
TX_N170249_N170248_1,,N170249,N170248,,138.000,0.00000000,0.05580000,294.700,294.700,0,0,0.000,0.000,0,,0
TX_N170253_N170252_1,,N170253,N170252,,138.000,0.00000000,0.06402000,270.000,270.000,0,0,0.000,0.000,0,,0
TX_N170257_N170260_1,,N170257,N170260,,138.000,0.00000000,0.17339000,100.300,100.300,0,0,0.000,0.000,0,,0
TX_N170258_N170260_1,,N170258,N170260,,69.000,0.00000000,0.16931000,55.200,55.200,0,0,0.000,0.000,0,,0
TX_N170259_N170260_1,,N170259,N170260,,13.800,0.00000000,0.01000000,100.000,100.000,0,0,0.000,0.000,0,,0
TX_N170269_N170268_1,,N170269,N170268,,138.000,0.00000000,0.02811000,270.500,270.500,0,0,0.000,0.000,0,,0
TX_N170277_N170276_1,,N170277,N170276,,138.000,0.00000000,0.03300000,275.500,275.500,0,0,0.000,0.000,0,,0
TX_N170282_N170281_1,,N170282,N170281,,138.000,0.00000000,0.06535000,263.000,263.000,0,0,0.000,0.000,0,,0
TX_N170291_N170294_1,,N170291,N170294,,138.000,0.00000000,0.20155000,99.600,99.600,0,0,0.000,0.000,0,,0
TX_N170292_N170294_1,,N170292,N170294,,69.000,0.00000000,0.26294000,52.800,52.800,0,0,0.000,0.000,0,,0
TX_N170293_N170294_1,,N170293,N170294,,13.800,0.00000000,0.01000000,75.000,75.000,0,0,0.000,0.000,0,,0
TX_N170297_N170296_1,,N170297,N170296,,138.000,0.00000000,0.05330000,265.000,265.000,0,0,0.000,0.000,0,,0
TX_N170299_N170298_1,,N170299,N170298,,138.000,0.00000000,0.05043000,181.500,181.500,0,0,0.000,0.000,0,,0
TX_N170301_N170300_1,,N170301,N170300,,138.000,0.00000000,0.04385000,137.000,137.000,0,0,0.000,0.000,0,,0
TX_N170303_N170302_1,,N170303,N170302,,138.000,0.00000000,0.06963000,225.400,225.400,0,0,0.000,0.000,0,,0
TX_N170307_N170306_1,,N170307,N170306,,138.000,0.00000000,0.04308000,216.000,216.000,0,0,0.000,0.000,0,,0
TX_N170310_N170309_1,,N170310,N170309,,138.000,0.00000000,0.04004000,305.200,305.200,0,0,0.000,0.000,0,,0
TX_N170317_N170320_1,,N170317,N170320,,138.000,0.00000000,0.14408000,98.800,98.800,0,0,0.000,0.000,0,,0
TX_N170318_N170320_1,,N170318,N170320,,69.000,0.00000000,0.30238000,52.500,52.500,0,0,0.000,0.000,0,,0
TX_N170319_N170320_1,,N170319,N170320,,13.800,0.00000000,0.01000000,75.000,75.000,0,0,0.000,0.000,0,,0
TX_N170322_N170321_1,,N170322,N170321,,138.000,0.00000000,0.04925000,231.900,231.900,0,0,0.000,0.000,0,,0
TX_N170332_N170331_1,,N170332,N170331,,138.000,0.00000000,0.07610000,120.200,120.200,0,0,0.000,0.000,0,,0
TX_N170334_N170333_1,,N170334,N170333,,138.000,0.00000000,0.03963000,239.400,239.400,0,0,0.000,0.000,0,,0
TX_N170339_N170338_1,,N170339,N170338,,138.000,0.00000000,0.05292000,334.200,334.200,0,0,0.000,0.000,0,,0
TX_N170358_N170361_1,,N170358,N170361,,138.000,0.00000000,0.11044000,96.000,96.000,0,0,0.000,0.000,0,,0
TX_N170359_N170361_1,,N170359,N170361,,69.000,0.00000000,0.32773000,52.000,52.000,0,0,0.000,0.000,0,,0
TX_N170360_N170361_1,,N170360,N170361,,13.800,0.00000000,0.01000000,75.000,75.000,0,0,0.000,0.000,0,,0
TX_N170427_N170430_1,,N170427,N170430,,138.000,0.00000000,0.16783000,94.600,94.600,0,0,0.000,0.000,0,,0
TX_N170428_N170430_1,,N170428,N170430,,69.000,0.00000000,0.12019000,47.400,47.400,0,0,0.000,0.000,0,,0
TX_N170429_N170430_1,,N170429,N170430,,18.000,0.00000000,0.01000000,50.000,50.000,0,0,0.000,0.000,0,,0
TX_N170432_N170431_1,,N170432,N170431,,138.000,0.00000000,0.02519000,201.100,201.100,0,0,0.000,0.000,0,,0
TX_N170435_N170434_1,,N170435,N170434,,138.000,0.00000000,0.04718000,249.100,249.100,0,0,0.000,0.000,0,,0
TX_N170439_N170438_1,,N170439,N170438,,138.000,0.00000000,0.06197000,278.700,278.700,0,0,0.000,0.000,0,,0
TX_N170443_N170442_1,,N170443,N170442,,138.000,0.00000000,0.04918000,226.000,226.000,0,0,0.000,0.000,0,,0
TX_N170451_N170450_1,,N170451,N170450,,345.000,0.00000000,0.03503000,409.700,409.700,0,1,0.000,0.000,0,,0
TX_N170463_N170462_1,,N170463,N170462,,345.000,0.00000000,0.01228000,460.600,460.600,0,1,0.000,0.000,0,,0
TX_N170463_N170462_2,,N170463,N170462,,345.000,0.00000000,0.01228000,460.600,460.600,0,1,0.000,0.000,0,,0
TX_N170480_N170479_1,,N170480,N170479,,345.000,0.00000000,0.03702000,435.700,435.700,0,1,0.000,0.000,0,,0
TX_N170513_N170512_1,,N170513,N170512,,345.000,0.00000000,0.02925000,522.000,522.000,0,1,0.000,0.000,0,,0
TX_N170513_N170512_2,,N170513,N170512,,345.000,0.00000000,0.02925000,522.000,522.000,0,1,0.000,0.000,0,,0
TX_N170515_N170516_1,,N170515,N170516,,138.000,0.00000000,0.05203000,197.800,197.800,0,0,0.000,0.000,0,,0
TX_N170517_N170518_1,,N170517,N170518,,345.000,0.00000000,0.02358000,679.900,679.900,0,1,0.000,0.000,0,,0
TX_N170517_N170519_1,,N170517,N170519,,345.000,0.00000000,0.02274000,559.300,559.300,0,1,0.000,0.000,0,,0
TX_N170521_N170520_1,,N170521,N170520,,345.000,0.00000000,0.02325000,547.700,547.700,0,1,0.000,0.000,0,,0
TX_N170521_N170520_2,,N170521,N170520,,345.000,0.00000000,0.02325000,547.700,547.700,0,1,0.000,0.000,0,,0
TX_N170520_N170522_1,,N170520,N170522,,345.000,0.00000000,0.03596000,364.200,364.200,0,1,0.000,0.000,0,,0
TX_N170520_N170523_1,,N170520,N170523,,345.000,0.00000000,0.02717000,398.000,398.000,0,1,0.000,0.000,0,,0
TX_N170520_N170524_1,,N170520,N170524,,345.000,0.00000000,0.03429000,386.600,386.600,0,1,0.000,0.000,0,,0
TX_N170520_N170525_1,,N170520,N170525,,345.000,0.00000000,0.03211000,364.000,364.000,0,1,0.000,0.000,0,,0
TX_N170527_N170526_1,,N170527,N170526,,345.000,0.00000000,0.04147000,475.900,475.900,0,1,0.000,0.000,0,,0
TX_N170527_N170526_2,,N170527,N170526,,345.000,0.00000000,0.04147000,475.900,475.900,0,1,0.000,0.000,0,,0
TX_N170526_N170529_1,,N170526,N170529,,345.000,0.00000000,0.03745000,300.300,300.300,0,1,0.000,0.000,0,,0
TX_N170526_N170530_1,,N170526,N170530,,345.000,0.00000000,0.03131000,287.900,287.900,0,1,0.000,0.000,0,,0
TX_N170527_N170528_1,,N170527,N170528,,138.000,0.00000000,0.04236000,266.200,266.200,0,0,0.000,0.000,0,,0
TX_N170531_N170532_1,,N170531,N170532,,138.000,0.00000000,0.04651000,309.400,309.400,0,0,0.000,0.000,0,,0
TX_N170531_N170533_1,,N170531,N170533,,138.000,0.00000000,0.04616000,308.300,308.300,0,0,0.000,0.000,0,,0
TX_N170534_N170537_1,,N170534,N170537,,138.000,0.00000000,0.03467000,328.100,328.100,0,0,0.000,0.000,0,,0
TX_N170535_N170537_1,,N170535,N170537,,13.800,0.00000000,0.01000000,52.000,52.000,0,0,0.000,0.000,0,,0
TX_N170536_N170537_1,,N170536,N170537,,13.800,0.00000000,0.01000000,52.000,52.000,0,0,0.000,0.000,0,,0
TX_N170539_N170538_1,,N170539,N170538,,345.000,0.00000000,0.03211000,465.900,465.900,0,1,0.000,0.000,0,,0
TX_N170539_N170538_2,,N170539,N170538,,345.000,0.00000000,0.03211000,465.900,465.900,0,1,0.000,0.000,0,,0
TX_N170538_N170540_1,,N170538,N170540,,345.000,0.00000000,0.01464000,366.500,366.500,0,1,0.000,0.000,0,,0
TX_N170538_N170541_1,,N170538,N170541,,345.000,0.00000000,0.04233000,366.300,366.300,0,1,0.000,0.000,0,,0
TX_N170538_N170542_1,,N170538,N170542,,345.000,0.00000000,0.01235000,369.400,369.400,0,1,0.000,0.000,0,,0
TX_N170543_N170544_1,,N170543,N170544,,138.000,0.00000000,0.04936000,204.400,204.400,0,0,0.000,0.000,0,,0
TX_N170543_N170545_1,,N170543,N170545,,138.000,0.00000000,0.07530000,203.300,203.300,0,0,0.000,0.000,0,,0
TX_N170543_N170546_1,,N170543,N170546,,138.000,0.00000000,0.05113000,205.600,205.600,0,0,0.000,0.000,0,,0
TX_N170543_N170547_1,,N170543,N170547,,138.000,0.00000000,0.04494000,205.000,205.000,0,0,0.000,0.000,0,,0
TX_N170549_N170548_1,,N170549,N170548,,345.000,0.00000000,0.01808000,469.900,469.900,0,1,0.000,0.000,0,,0
TX_N170549_N170548_2,,N170549,N170548,,345.000,0.00000000,0.01808000,469.900,469.900,0,1,0.000,0.000,0,,0
TX_N170548_N170550_1,,N170548,N170550,,345.000,0.00000000,0.02014000,477.100,477.100,0,1,0.000,0.000,0,,0
TX_N170548_N170551_1,,N170548,N170551,,345.000,0.00000000,0.02235000,476.500,476.500,0,1,0.000,0.000,0,,0
TX_N170548_N170552_1,,N170548,N170552,,345.000,0.00000000,0.01847000,431.400,431.400,0,1,0.000,0.000,0,,0
TX_N170548_N170553_1,,N170548,N170553,,345.000,0.00000000,0.02663000,417.300,417.300,0,1,0.000,0.000,0,,0
TX_N170548_N170554_1,,N170548,N170554,,345.000,0.00000000,0.03400000,416.900,416.900,0,1,0.000,0.000,0,,0
TX_N170548_N170555_1,,N170548,N170555,,345.000,0.00000000,0.02698000,431.200,431.200,0,1,0.000,0.000,0,,0
TX_N170556_N170557_1,,N170556,N170557,,138.000,0.00000000,0.06001000,187.100,187.100,0,0,0.000,0.000,0,,0
TX_N170558_N170561_1,,N170558,N170561,,138.000,0.00000000,0.03218000,204.900,204.900,0,0,0.000,0.000,0,,0
TX_N170559_N170561_1,,N170559,N170561,,18.000,0.00000000,0.01000000,2.100,2.100,0,0,0.000,0.000,0,,0
TX_N170560_N170561_1,,N170560,N170561,,18.000,0.00000000,0.01000000,2.100,2.100,0,0,0.000,0.000,0,,0
TX_N170562_N170563_1,,N170562,N170563,,345.000,0.00000000,0.02564000,534.000,534.000,0,1,0.000,0.000,0,,0
TX_N170562_N170564_1,,N170562,N170564,,345.000,0.00000000,0.02953000,479.400,479.400,0,1,0.000,0.000,0,,0
TX_N170562_N170565_1,,N170562,N170565,,345.000,0.00000000,0.03856000,478.700,478.700,0,1,0.000,0.000,0,,0
TX_N170566_N170567_1,,N170566,N170567,,138.000,0.00000000,0.08631000,197.200,197.200,0,0,0.000,0.000,0,,0
TX_N170568_N170569_1,,N170568,N170569,,138.000,0.00000000,0.06940000,224.700,224.700,0,0,0.000,0.000,0,,0
TX_N170570_N170571_1,,N170570,N170571,,138.000,0.00000000,0.06686000,219.400,219.400,0,0,0.000,0.000,0,,0
TX_N170572_N170573_1,,N170572,N170573,,138.000,0.00000000,0.05638000,219.300,219.300,0,0,0.000,0.000,0,,0
TX_N170574_N170575_1,,N170574,N170575,,138.000,0.00000000,0.05797000,222.800,222.800,0,0,0.000,0.000,0,,0
TX_N170576_N170577_1,,N170576,N170577,,138.000,0.00000000,0.03563000,253.800,253.800,0,0,0.000,0.000,0,,0
TX_N170578_N170579_1,,N170578,N170579,,138.000,0.00000000,0.05647000,253.500,253.500,0,0,0.000,0.000,0,,0
TX_N170580_N170581_1,,N170580,N170581,,138.000,0.00000000,0.06250000,217.600,217.600,0,0,0.000,0.000,0,,0
TX_N170582_N170583_1,,N170582,N170583,,138.000,0.00000000,0.04085000,252.900,252.900,0,0,0.000,0.000,0,,0
TX_N170584_N170585_1,,N170584,N170585,,138.000,0.00000000,0.03853000,226.300,226.300,0,0,0.000,0.000,0,,0
TX_N180014_N180013_1,,N180014,N180013,,345.000,0.00000000,0.01574000,406.300,406.300,0,1,0.000,0.000,0,,0
TX_N180027_N180026_1,,N180027,N180026,,345.000,0.00000000,0.01655000,411.300,411.300,0,1,0.000,0.000,0,,0
TX_N180044_N180046_1,,N180044,N180046,,138.000,0.00000000,0.12028000,89.200,89.200,0,0,0.000,0.000,0,,0
TX_N180044_N180046_10,,N180044,N180046,,138.000,0.00000000,0.01000000,239.000,239.000,0,0,0.000,0.000,0,,0
TX_N180045_N180046_1,,N180045,N180046,,13.800,0.00000000,0.01000000,75.000,75.000,0,0,0.000,0.000,0,,0
TX_N180107_N180108_1,,N180107,N180108,,138.000,0.00000000,0.05968000,214.200,214.200,0,0,0.000,0.000,0,,0
TX_N180107_N180109_1,,N180107,N180109,,138.000,0.00000000,0.05200000,197.100,197.100,0,0,0.000,0.000,0,,0
TX_N180110_N180111_1,,N180110,N180111,,138.000,0.00000000,0.03876000,344.300,344.300,0,0,0.000,0.000,0,,0
TX_N180110_N180112_1,,N180110,N180112,,138.000,0.00000000,0.04594000,341.000,341.000,0,0,0.000,0.000,0,,0
TX_N180113_N180116_1,,N180113,N180116,,138.000,0.00000000,0.02769000,272.700,272.700,0,0,0.000,0.000,0,,0
TX_N180113_N180117_1,,N180113,N180117,,138.000,0.00000000,0.05205000,252.400,252.400,0,0,0.000,0.000,0,,0
TX_N180114_N180116_1,,N180114,N180116,,13.800,0.00000000,0.01000000,13.700,13.700,0,0,0.000,0.000,0,,0
TX_N180115_N180116_1,,N180115,N180116,,13.800,0.00000000,0.01000000,13.000,13.000,0,0,0.000,0.000,0,,0
TX_N180118_N180119_1,,N180118,N180119,,138.000,0.00000000,0.03066000,372.700,372.700,0,0,0.000,0.000,0,,0
TX_N180120_N180121_1,,N180120,N180121,,138.000,0.00000000,0.02855000,344.700,344.700,0,0,0.000,0.000,0,,0
TX_N180122_N180123_1,,N180122,N180123,,138.000,0.00000000,0.02629000,400.400,400.400,0,0,0.000,0.000,0,,0
TX_N180125_N180124_1,,N180125,N180124,,345.000,0.00000000,0.02775000,374.100,374.100,0,1,0.000,0.000,0,,0
TX_N180124_N180126_1,,N180124,N180126,,345.000,0.00000000,0.02068000,474.600,474.600,0,1,0.000,0.000,0,,0
TX_N180127_N180128_1,,N180127,N180128,,138.000,0.00000000,0.04375000,327.800,327.800,0,0,0.000,0.000,0,,0
TX_N180130_N180129_1,,N180130,N180129,,345.000,0.00000000,0.02819000,247.200,247.200,0,1,0.000,0.000,0,,0
TX_N180129_N180131_1,,N180129,N180131,,345.000,0.00000000,0.01930000,510.900,510.900,0,1,0.000,0.000,0,,0
TX_N180133_N180132_1,,N180133,N180132,,345.000,0.00000000,0.03475000,334.500,334.500,0,1,0.000,0.000,0,,0
TX_N180132_N180134_1,,N180132,N180134,,345.000,0.00000000,0.02015000,474.300,474.300,0,1,0.000,0.000,0,,0
TX_N180136_N180135_1,,N180136,N180135,,345.000,0.00000000,0.03177000,316.300,316.300,0,1,0.000,0.000,0,,0
TX_N180135_N180137_1,,N180135,N180137,,345.000,0.00000000,0.03557000,506.100,506.100,0,1,0.000,0.000,0,,0
TX_N180139_N180138_1,,N180139,N180138,,345.000,0.00000000,0.02893000,306.200,306.200,0,1,0.000,0.000,0,,0
TX_N180138_N180140_1,,N180138,N180140,,345.000,0.00000000,0.02527000,540.200,540.200,0,1,0.000,0.000,0,,0
TX_N180142_N180141_1,,N180142,N180141,,345.000,0.00000000,0.03316000,347.400,347.400,0,1,0.000,0.000,0,,0
TX_N180141_N180143_1,,N180141,N180143,,345.000,0.00000000,0.03007000,473.600,473.600,0,1,0.000,0.000,0,,0
TX_N180144_N180145_1,,N180144,N180145,,138.000,0.00000000,0.06650000,252.100,252.100,0,0,0.000,0.000,0,,0
TX_N190059_N190058_1,,N190059,N190058,,345.000,0.00000000,0.03932000,369.600,369.600,0,1,0.000,0.000,0,,0
TX_N190062_N190061_1,,N190062,N190061,,345.000,0.00000000,0.01168000,293.200,293.200,0,1,0.000,0.000,0,,0
TX_N190085_N190084_1,,N190085,N190084,,345.000,0.00000000,0.02143000,448.500,448.500,0,1,0.000,0.000,0,,0
TX_N190085_N190084_2,,N190085,N190084,,345.000,0.00000000,0.02143000,448.500,448.500,0,1,0.000,0.000,0,,0
TX_N190105_N190104_1,,N190105,N190104,,345.000,0.00000000,0.03648000,390.100,390.100,0,1,0.000,0.000,0,,0
TX_N190104_N190106_1,,N190104,N190106,,345.000,0.00000000,0.02171000,428.600,428.600,0,1,0.000,0.000,0,,0
TX_N190107_N190108_1,,N190107,N190108,,138.000,0.00000000,0.05052000,337.500,337.500,0,0,0.000,0.000,0,,0
TX_N190107_N190109_1,,N190107,N190109,,138.000,0.00000000,0.03329000,263.900,263.900,0,0,0.000,0.000,0,,0
TX_N190110_N190111_1,,N190110,N190111,,138.000,0.00000000,0.03034000,337.000,337.000,0,0,0.000,0.000,0,,0
TX_N190113_N190112_1,,N190113,N190112,,345.000,0.00000000,0.03605000,356.200,356.200,0,1,0.000,0.000,0,,0
TX_N190112_N190114_1,,N190112,N190114,,345.000,0.00000000,0.04304000,396.100,396.100,0,1,0.000,0.000,0,,0
TX_N190115_N190116_1,,N190115,N190116,,138.000,0.00000000,0.04288000,306.600,306.600,0,0,0.000,0.000,0,,0
TX_N190117_N190118_1,,N190117,N190118,,138.000,0.00000000,0.04878000,370.900,370.900,0,0,0.000,0.000,0,,0
TX_N190119_N190120_1,,N190119,N190120,,138.000,0.00000000,0.03671000,385.900,385.900,0,0,0.000,0.000,0,,0
TX_N190122_N190121_1,,N190122,N190121,,345.000,0.00000000,0.03152000,428.200,428.200,0,1,0.000,0.000,0,,0
TX_N190121_N190123_1,,N190121,N190123,,345.000,0.00000000,0.02643000,491.000,491.000,0,1,0.000,0.000,0,,0
TX_N190121_N190124_1,,N190121,N190124,,345.000,0.00000000,0.02882000,440.000,440.000,0,1,0.000,0.000,0,,0
TX_N190125_N190126_1,,N190125,N190126,,138.000,0.00000000,0.04543000,278.500,278.500,0,0,0.000,0.000,0,,0
TX_N190128_N190127_1,,N190128,N190127,,345.000,0.00000000,0.03178000,370.600,370.600,0,1,0.000,0.000,0,,0
TX_N190127_N190129_1,,N190127,N190129,,345.000,0.00000000,0.02427000,499.100,499.100,0,1,0.000,0.000,0,,0
TX_N190131_N190132_1,,N190131,N190132,,138.000,0.00000000,0.02909000,419.200,419.200,0,0,0.000,0.000,0,,0
TX_N190131_N190132_11,,N190131,N190132,,138.000,0.00000000,0.01000000,274.600,274.600,0,0,0.000,0.000,0,,0
TX_N190133_N190134_1,,N190133,N190134,,138.000,0.00000000,0.02769000,370.300,370.300,0,0,0.000,0.000,0,,0
TX_N190135_N190136_1,,N190135,N190136,,138.000,0.00000000,0.03479000,388.000,388.000,0,0,0.000,0.000,0,,0
TX_N190138_N190139_1,,N190138,N190139,,138.000,0.00000000,0.02256000,427.500,427.500,0,0,0.000,0.000,0,,0
TX_N190138_N190139_11,,N190138,N190139,,138.000,0.00000000,0.01000000,375.200,375.200,0,0,0.000,0.000,0,,0
TX_N190141_N190142_1,,N190141,N190142,,138.000,0.00000000,0.03508000,421.300,421.300,0,0,0.000,0.000,0,,0
TX_N190141_N190142_11,,N190141,N190142,,138.000,0.00000000,0.01000000,334.100,334.100,0,0,0.000,0.000,0,,0
TX_N190144_N190143_1,,N190144,N190143,,345.000,0.00000000,0.02079000,291.100,291.100,0,1,0.000,0.000,0,,0
TX_N190143_N190145_1,,N190143,N190145,,345.000,0.00000000,0.01838000,472.300,472.300,0,1,0.000,0.000,0,,0
TX_N190146_N190147_1,,N190146,N190147,,138.000,0.00000000,0.03212000,400.400,400.400,0,0,0.000,0.000,0,,0
TX_N190148_N190149_1,,N190148,N190149,,138.000,0.00000000,0.03132000,379.100,379.100,0,0,0.000,0.000,0,,0
TX_N190151_N190152_1,,N190151,N190152,,138.000,0.00000000,0.04218000,389.600,389.600,0,0,0.000,0.000,0,,0
TX_N190151_N190152_11,,N190151,N190152,,138.000,0.00000000,0.01000000,252.200,252.200,0,0,0.000,0.000,0,,0
TX_N190154_N190155_1,,N190154,N190155,,138.000,0.00000000,0.02558000,420.900,420.900,0,0,0.000,0.000,0,,0
TX_N190154_N190155_11,,N190154,N190155,,138.000,0.00000000,0.01000000,299.500,299.500,0,0,0.000,0.000,0,,0
TX_N190156_N190157_1,,N190156,N190157,,138.000,0.00000000,0.02819000,395.900,395.900,0,0,0.000,0.000,0,,0
TX_N190158_N190159_1,,N190158,N190159,,138.000,0.00000000,0.02295000,375.400,375.400,0,0,0.000,0.000,0,,0
TX_N190161_N190160_1,,N190161,N190160,,345.000,0.00000000,0.01364000,407.000,407.000,0,1,0.000,0.000,0,,0
TX_N190160_N190162_1,,N190160,N190162,,345.000,0.00000000,0.01955000,472.000,472.000,0,1,0.000,0.000,0,,0
TX_N190164_N190163_1,,N190164,N190163,,345.000,0.00000000,0.03309000,364.300,364.300,0,1,0.000,0.000,0,,0
TX_N190163_N190165_1,,N190163,N190165,,345.000,0.00000000,0.02516000,537.100,537.100,0,1,0.000,0.000,0,,0
TX_N190166_N190167_1,,N190166,N190167,,138.000,0.00000000,0.04414000,369.800,369.800,0,0,0.000,0.000,0,,0
TX_N190168_N190169_1,,N190168,N190169,,138.000,0.00000000,0.03683000,369.400,369.400,0,0,0.000,0.000,0,,0
TX_N190171_N190170_1,,N190171,N190170,,345.000,0.00000000,0.03274000,345.200,345.200,0,1,0.000,0.000,0,,0
TX_N190170_N190172_1,,N190170,N190172,,345.000,0.00000000,0.01012000,538.500,538.500,0,1,0.000,0.000,0,,0
TX_N190173_N190174_1,,N190173,N190174,,138.000,0.00000000,0.04185000,303.000,303.000,0,0,0.000,0.000,0,,0
TX_N190176_N190177_1,,N190176,N190177,,138.000,0.00000000,0.04860000,366.000,366.000,0,0,0.000,0.000,0,,0
TX_N190176_N190177_11,,N190176,N190177,,138.000,0.00000000,0.01000000,192.900,192.900,0,0,0.000,0.000,0,,0
TX_N190178_N190181_1,,N190178,N190181,,345.000,0.00000000,0.06311000,224.600,224.600,0,1,0.000,0.000,0,,0
TX_N190178_N190182_1,,N190178,N190182,,345.000,0.00000000,0.02142000,411.200,411.200,0,1,0.000,0.000,0,,0
TX_N190179_N190181_1,,N190179,N190181,,138.000,0.00000000,0.19894000,88.800,88.800,0,0,0.000,0.000,0,,0
TX_N190180_N190181_1,,N190180,N190181,,13.800,0.00000000,0.01000000,75.000,75.000,0,0,0.000,0.000,0,,0
TX_N190184_N190183_1,,N190184,N190183,,345.000,0.00000000,0.02277000,381.200,381.200,0,1,0.000,0.000,0,,0
TX_N190183_N190185_1,,N190183,N190185,,345.000,0.00000000,0.02948000,455.700,455.700,0,1,0.000,0.000,0,,0
TX_N190186_N190187_1,,N190186,N190187,,138.000,0.00000000,0.04825000,276.600,276.600,0,0,0.000,0.000,0,,0
TX_N190189_N190188_1,,N190189,N190188,,345.000,0.00000000,0.02063000,234.000,234.000,0,1,0.000,0.000,0,,0
TX_N190188_N190190_1,,N190188,N190190,,345.000,0.00000000,0.02072000,436.300,436.300,0,1,0.000,0.000,0,,0
TX_N190192_N190191_1,,N190192,N190191,,345.000,0.00000000,0.02819000,418.000,418.000,0,1,0.000,0.000,0,,0
TX_N190191_N190193_1,,N190191,N190193,,345.000,0.00000000,0.02179000,512.300,512.300,0,1,0.000,0.000,0,,0
TX_N190195_N190194_1,,N190195,N190194,,345.000,0.00000000,0.03519000,455.100,455.100,0,1,0.000,0.000,0,,0
TX_N190195_N190194_2,,N190195,N190194,,345.000,0.00000000,0.03519000,455.100,455.100,0,1,0.000,0.000,0,,0
TX_N190194_N190196_1,,N190194,N190196,,345.000,0.00000000,0.02053000,556.100,556.100,0,1,0.000,0.000,0,,0
TX_N190197_N190198_1,,N190197,N190198,,138.000,0.00000000,0.03346000,375.700,375.700,0,0,0.000,0.000,0,,0
TX_N190200_N190201_1,,N190200,N190201,,138.000,0.00000000,0.02720000,433.100,433.100,0,0,0.000,0.000,0,,0
TX_N190200_N190201_11,,N190200,N190201,,138.000,0.00000000,0.01000000,390.000,390.000,0,0,0.000,0.000,0,,0
TX_N190202_N190203_1,,N190202,N190203,,138.000,0.00000000,0.03312000,348.700,348.700,0,0,0.000,0.000,0,,0
TX_N190205_N190204_1,,N190205,N190204,,345.000,0.00000000,0.02839000,270.200,270.200,0,1,0.000,0.000,0,,0
TX_N190204_N190206_1,,N190204,N190206,,345.000,0.00000000,0.03520000,475.600,475.600,0,1,0.000,0.000,0,,0
TX_N190208_N190207_1,,N190208,N190207,,345.000,0.00000000,0.02743000,391.500,391.500,0,1,0.000,0.000,0,,0
TX_N190207_N190209_1,,N190207,N190209,,345.000,0.00000000,0.03456000,485.500,485.500,0,1,0.000,0.000,0,,0
TX_N200004_N200003_1,,N200004,N200003,,345.000,0.00000000,0.01892000,476.000,476.000,0,1,0.000,0.000,0,,0
TX_N200004_N200003_2,,N200004,N200003,,345.000,0.00000000,0.01892000,476.000,476.000,0,1,0.000,0.000,0,,0
TX_N200030_N200029_1,,N200030,N200029,,345.000,0.00000000,0.02646000,416.300,416.300,0,1,0.000,0.000,0,,0
TX_N200118_N200117_1,,N200118,N200117,,345.000,0.00000000,0.02656000,432.300,432.300,0,1,0.000,0.000,0,,0
TX_N200118_N200117_2,,N200118,N200117,,345.000,0.00000000,0.02656000,432.300,432.300,0,1,0.000,0.000,0,,0
TX_N200128_N200127_1,,N200128,N200127,,345.000,0.00000000,0.03082000,472.100,472.100,0,1,0.000,0.000,0,,0
