State,Enode,GenMw,LoadMw,GenNode,LoadNode
0,N140015,0.000,8.400,0,0
0,N140016,0.000,10.300,0,0
0,N140017,0.000,7.500,0,0
0,N140018,0.000,3.460,0,0
0,N140019,0.000,9.200,0,0
0,N140020,0.000,7.000,0,0
0,N140021,0.000,10.800,0,0
0,N140022,0.000,3.890,0,0
0,N140023,0.000,1.880,0,0
0,N140024,0.000,1.080,0,0
0,N140025,0.000,2.790,0,0
0,N140026,0.000,2.640,0,0
0,N140027,0.000,2.490,0,0
0,N140028,0.000,1.160,0,0
0,N140029,0.000,1.420,0,0
0,N140030,0.000,2.710,0,0
0,N140031,0.000,28.000,0,0
0,N140032,0.000,6.900,0,0
0,N140033,0.000,2.640,0,0
0,N140034,0.000,7.100,0,0
0,N140035,0.000,3.240,0,0
0,N140036,0.000,3.690,0,0
0,N140037,0.000,3.610,0,0
0,N140038,0.000,24.100,0,0
0,N140039,0.000,12.300,0,0
0,N140040,0.000,10.200,0,0
0,N140041,0.000,26.200,0,0
0,N140042,0.000,2.860,0,0
0,N140043,0.000,2.410,0,0
0,N140044,0.000,3.160,0,0
0,N140045,0.000,1.340,0,0
0,N140046,0.000,5.700,0,0
0,N140047,0.000,1.880,0,0
0,N140048,0.000,13.660,0,0
0,N140049,0.000,1.140,0,0
0,N140050,0.000,16.300,0,0
0,N140051,0.000,35.100,0,0
0,N140052,0.000,0.000,0,0
0,N140053,0.000,9.100,0,0
0,N140054,0.000,4.800,0,0
0,N140055,0.000,1.500,0,0
0,N140056,0.000,0.000,0,0
0,N140057,0.000,47.400,0,0
0,N140058,0.000,25.500,0,0
0,N140059,0.000,22.200,0,0
0,N140060,0.000,32.500,0,0
0,N140061,0.000,30.800,0,0
0,N140062,0.000,22.800,0,0
0,N140063,0.000,22.200,0,0
0,N140064,0.000,0.000,0,0
0,N140065,0.000,30.400,0,0
0,N140066,0.000,22.300,0,0
0,N140067,0.000,28.500,0,0
0,N140068,0.000,27.900,0,0
0,N140069,0.000,29.500,0,0
0,N140070,0.000,0.000,0,0
0,N140071,0.000,34.500,0,0
0,N140072,0.000,0.000,0,0
0,N140073,0.000,0.000,0,0
0,N140074,0.000,0.000,0,0
0,N140075,0.000,19.800,0,0
0,N140076,0.000,12.300,0,0
0,N140077,0.000,19.800,0,0
0,N140078,0.000,0.000,0,0
0,N140079,0.000,26.900,0,0
0,N140080,0.000,20.800,0,0
0,N140081,0.000,18.800,0,0
0,N140082,0.000,11.800,0,0
0,N140083,0.000,25.200,0,0
0,N140084,0.000,8.800,0,0
0,N140085,0.000,18.000,0,0
0,N140086,0.000,15.100,0,0
0,N140087,0.000,9.300,0,0
0,N140088,0.000,50.300,0,0
0,N140089,0.000,0.000,0,0
0,N140090,0.000,55.700,0,0
0,N140091,0.000,0.000,0,0
0,N140092,0.000,41.600,0,0
0,N140093,0.000,0.000,0,0
0,N140094,0.000,31.800,0,0
0,N140095,0.000,44.600,0,0
0,N140096,0.000,0.000,0,0
0,N140097,0.000,24.300,0,0
0,N140098,0.000,17.100,0,0
0,N140099,0.000,3.090,0,0
0,N140100,0.000,10.000,0,0
0,N140101,0.000,0.000,0,0
0,N140102,0.000,37.300,0,0
0,N140103,0.000,18.400,0,0
0,N140104,0.000,9.600,0,0
0,N140105,0.000,3.460,0,0
0,N140106,0.000,6.700,0,0
0,N140107,0.000,20.100,0,0
0,N140108,0.000,10.300,0,0
0,N140109,0.000,27.400,0,0
0,N140110,0.000,8.900,0,0
0,N140111,0.000,3.690,0,0
0,N140112,0.000,5.300,0,0
0,N140113,0.000,17.000,0,0
0,N140114,0.000,8.800,0,0
0,N140115,0.000,0.770,0,0
0,N140116,0.000,1.340,0,0
0,N140117,0.000,4.250,0,0
0,N140118,0.000,0.000,0,0
0,N140119,0.000,22.800,0,0
0,N140120,0.000,11.400,0,0
0,N140121,0.000,0.000,0,0
0,N140122,0.000,22.200,0,0
0,N140123,0.000,17.300,0,0
0,N140124,0.000,28.300,0,0
0,N140125,0.000,22.300,0,0
0,N140126,0.000,21.800,0,0
0,N140127,0.000,45.200,0,0
0,N140128,0.000,18.700,0,0
0,N140129,0.000,24.300,0,0
0,N140130,0.000,0.000,0,0
0,N140131,0.000,36.300,0,0
0,N140132,0.000,15.000,0,0
0,N140133,0.000,17.500,0,0
0,N140134,0.000,20.300,0,0
0,N140135,0.000,0.000,0,0
0,N140136,0.000,20.400,0,0
0,N140137,0.000,0.000,0,0
0,N140138,0.000,0.000,0,0
0,N140139,0.000,9.400,0,0
0,N140140,0.000,25.400,0,0
0,N140141,0.000,17.800,0,0
0,N140142,0.000,0.000,0,0
0,N140143,0.000,16.500,0,0
0,N140144,0.000,18.100,0,0
0,N140145,0.000,22.700,0,0
0,N140146,0.000,0.000,0,0
0,N140147,0.000,64.600,0,0
0,N140148,0.000,37.700,0,0
0,N140149,0.000,31.000,0,0
0,N140150,0.000,26.700,0,0
0,N140151,0.000,0.000,0,0
0,N140152,0.000,29.800,0,0
0,N140153,0.000,31.200,0,0
0,N140154,0.000,17.900,0,0
0,N140155,0.000,0.000,0,0
0,N140156,0.000,47.900,0,0
0,N140157,0.000,0.000,0,0
0,N140158,0.000,0.000,0,0
0,N140159,0.000,13.800,0,0
0,N140160,0.000,1.100,0,0
0,N140161,0.000,0.000,0,0
0,N140162,0.000,16.800,0,0
0,N140163,0.000,11.100,0,0
0,N140164,0.000,5.000,0,0
0,N140165,0.000,2.030,0,0
0,N140166,0.000,4.420,0,0
0,N140167,0.000,0.000,0,0
0,N140168,0.000,27.900,0,0
0,N140169,0.000,4.500,0,0
0,N140170,0.000,0.000,0,0
0,N140171,0.000,18.300,0,0
0,N140172,0.000,16.500,0,0
0,N140173,0.000,8.800,0,0
0,N140174,0.000,4.420,0,0
0,N140175,0.000,7.900,0,0
0,N140176,0.000,0.000,0,0
0,N140177,0.000,5.700,0,0
0,N140178,0.000,1.110,0,0
0,N140179,0.000,1.650,0,0
0,N140180,0.000,11.400,0,0
0,N140181,0.000,31.700,0,0
0,N140182,0.000,35.600,0,0
0,N140183,0.000,0.000,0,0
0,N140184,0.000,33.200,0,0
0,N140185,0.000,0.000,0,0
0,N140186,0.000,0.000,0,0
0,N140187,0.000,41.800,0,0
0,N140188,0.000,45.800,0,0
0,N140189,0.000,0.000,0,0
0,N140190,0.000,54.500,0,0
0,N140191,0.000,24.400,0,0
0,N140192,0.000,4.160,0,0
0,N140193,0.000,2.110,0,0
0,N140194,0.000,0.000,0,0
0,N140195,0.000,55.900,0,0
0,N140196,0.000,11.200,0,0
0,N140197,0.000,16.900,0,0
0,N140198,0.000,14.800,0,0
0,N140199,0.000,0.000,0,0
0,N140200,0.000,42.700,0,0
0,N140201,0.000,0.000,0,0
0,N140202,0.000,0.000,0,0
0,N140203,0.000,40.300,0,0
0,N140204,0.000,38.800,0,0
0,N140205,0.000,0.000,0,0
0,N140206,0.000,30.000,0,0
0,N140207,0.000,34.400,0,0
0,N140208,0.000,20.000,0,0
0,N140209,0.000,7.600,0,0
0,N140210,0.000,42.200,0,0
0,N140211,0.000,0.000,0,0
0,N140212,0.000,46.100,0,0
0,N140213,0.000,0.000,0,0
0,N140214,0.000,0.000,0,0
0,N140215,0.000,33.700,0,0
0,N140216,0.000,29.000,0,0
0,N140217,0.000,6.400,0,0
0,N140218,0.000,22.200,0,0
0,N140219,0.000,6.500,0,0
0,N140220,0.000,0.000,0,0
0,N140221,0.000,55.300,0,0
0,N140222,0.000,0.000,0,0
0,N140223,0.000,0.000,0,0
0,N140224,0.000,0.000,0,0
0,N140225,0.000,64.800,0,0
0,N140226,0.000,11.300,0,0
0,N140227,0.000,0.000,0,0
0,N140228,0.000,34.000,0,0
0,N140229,0.000,0.000,0,0
0,N140230,0.000,0.000,0,0
0,N140231,0.000,0.000,0,0
0,N140232,0.000,26.600,0,0
0,N140233,0.000,5.700,0,0
0,N140234,0.000,24.600,0,0
0,N140235,0.000,28.300,0,0
0,N140236,0.000,14.100,0,0
0,N140237,0.000,0.000,0,0
0,N140238,0.000,22.500,0,0
0,N140239,0.000,18.800,0,0
0,N140240,0.000,14.200,0,0
0,N140241,0.000,0.000,0,0
0,N140242,0.000,29.800,0,0
0,N140243,0.000,0.000,0,0
0,N140244,0.000,34.700,0,0
0,N140245,0.000,22.300,0,0
0,N140246,0.000,24.100,0,0
0,N140247,0.000,0.000,0,0
0,N140248,0.000,30.900,0,0
0,N140249,0.000,2.110,0,0
0,N140250,0.000,2.940,0,0
0,N140251,0.000,2.640,0,0
0,N140252,0.000,31.100,0,0
0,N140253,0.000,22.700,0,0
0,N140254,0.000,3.160,0,0
0,N140255,0.000,17.800,0,0
0,N140256,0.000,0.000,0,0
0,N140257,0.000,3.540,0,0
0,N140258,0.000,0.000,0,0
0,N140259,0.000,0.000,0,0
0,N140260,0.000,8.600,0,0
0,N140261,0.000,3.390,0,0
0,N140262,0.000,1.650,0,0
0,N140263,0.000,4.250,0,0
0,N140264,0.000,2.340,0,0
0,N140265,0.000,4.250,0,0
0,N140266,0.000,0.000,0,0
0,N140267,0.000,0.000,0,0
0,N140268,0.000,63.700,0,0
0,N140269,0.000,5.100,0,0
0,N140270,0.000,40.100,0,0
0,N140271,0.000,5.200,0,0
0,N140272,0.000,0.000,0,0
0,N140273,0.000,0.000,0,0
0,N140274,0.000,9.300,0,0
0,N140275,0.000,30.000,0,0
0,N140276,0.000,31.800,0,0
0,N140277,0.000,0.000,0,0
0,N140278,0.000,34.900,0,0
0,N140279,0.000,18.800,0,0
0,N140280,0.000,29.700,0,0
0,N140281,0.000,0.000,0,0
0,N140282,0.000,32.400,0,0
0,N140283,0.000,0.000,0,0
0,N140284,0.000,46.300,0,0
0,N140285,0.000,0.000,0,0
0,N140286,0.000,0.000,0,0
0,N140287,0.000,13.400,0,0
0,N140288,0.000,24.300,0,0
0,N140289,0.000,0.000,0,0
0,N140290,0.000,1.650,0,0
0,N140291,0.000,0.000,0,0
0,N140292,0.000,55.500,0,0
0,N140293,0.000,64.600,0,0
0,N140294,0.000,38.600,0,0
0,N140295,0.000,16.100,0,0
0,N140296,0.000,42.800,0,0
0,N140297,0.000,12.400,0,0
0,N140298,0.000,5.400,0,0
0,N140299,0.000,5.200,0,0
0,N140300,0.000,12.800,0,0
0,N140301,0.000,10.800,0,0
0,N140302,0.000,3.890,0,0
0,N140303,0.000,0.000,0,0
0,N140304,0.000,0.000,0,0
0,N140305,0.000,0.000,0,0
0,N140306,0.000,0.000,0,0
0,N140307,0.000,0.000,0,0
0,N140308,0.000,0.000,0,0
0,N140309,0.000,0.000,0,0
0,N140310,0.000,0.000,0,0
0,N140311,0.000,0.000,0,0
0,N140312,0.000,0.000,0,0
0,N140313,0.000,0.000,0,0
0,N140314,0.000,0.000,0,0
0,N140315,0.000,0.000,0,0
0,N140316,0.000,0.000,0,0
0,N140317,0.000,0.000,0,0
0,N140318,0.000,0.000,0,0
0,N140319,0.000,0.000,0,0
0,N140320,0.000,0.000,0,0
0,N140321,0.000,0.000,0,0
0,N140322,0.000,0.000,0,0
0,N140323,0.000,0.000,0,0
0,N140324,0.000,0.000,0,0
0,N140325,0.000,0.000,0,0
0,N140326,0.000,0.000,0,0
0,N140327,0.000,0.000,0,0
0,N140328,0.000,0.000,0,0
0,N140329,0.000,0.000,0,0
0,N140330,0.000,0.000,0,0
0,N140331,0.000,0.000,0,0
0,N140332,0.000,0.000,0,0
0,N140333,0.000,0.000,0,0
0,N140334,0.000,0.000,0,0
0,N140335,0.000,0.000,0,0
0,N140336,0.000,0.000,0,0
0,N140337,0.000,0.000,0,0
0,N140338,0.000,0.000,0,0
0,N140339,0.000,0.000,0,0
0,N140340,0.000,0.000,0,0
0,N140341,0.000,0.000,0,0
0,N140342,0.000,0.000,0,0
0,N140343,0.000,0.000,0,0
0,N140344,0.000,0.000,0,0
0,N140345,0.000,0.000,0,0
0,N140346,0.000,0.000,0,0
0,N140347,0.000,0.000,0,0
0,N140348,0.000,0.000,0,0
0,N140349,0.000,0.000,0,0
0,N140350,0.000,0.000,0,0
0,N140351,0.000,0.000,0,0
0,N140352,0.000,0.000,0,0
0,N140353,0.000,0.000,0,0
0,N140354,0.000,0.000,0,0
0,N140355,0.000,0.000,0,0
0,N140356,0.000,0.000,0,0
0,N140357,0.000,0.000,0,0
0,N140358,0.000,0.000,0,0
0,N140359,0.000,0.000,0,0
0,N140360,0.000,0.000,0,0
0,N140361,0.000,0.000,0,0
0,N140362,0.000,0.000,0,0
0,N140363,0.000,0.000,0,0
0,N140364,0.000,13.400,0,0
0,N140365,0.000,0.000,0,0
0,N140366,0.000,0.000,0,0
0,N140367,0.000,0.000,0,0
0,N140368,0.000,0.000,0,0
0,N140369,0.000,0.000,0,0
0,N140370,0.000,0.000,0,0
0,N140371,0.000,0.000,0,0
0,N140372,0.000,136.200,0,0
0,N140373,0.000,0.000,0,0
0,N140374,0.000,0.000,0,0
0,N140375,0.000,0.000,0,0
0,N140376,0.000,0.000,0,0
0,N140377,0.000,0.000,0,0
0,N140378,0.000,13.900,0,0
0,N140379,0.000,0.000,0,0
0,N140380,0.000,0.000,0,0
0,N140381,0.000,0.000,0,0
0,N140382,0.000,0.000,0,0
0,N140383,0.000,0.000,0,0
0,N140384,0.000,0.000,0,0
0,N140385,0.000,0.000,0,0
0,N140386,0.000,0.000,0,0
0,N140387,0.000,0.000,0,0
0,N150001,0.000,16.100,0,0
0,N150002,0.000,6.000,0,0
0,N150003,0.000,3.760,0,0
0,N150004,0.000,1.650,0,0
0,N150005,0.000,3.890,0,0
0,N150006,0.000,0.510,0,0
0,N150007,0.000,0.218,0,0
0,N150008,0.000,7.200,0,0
0,N150009,0.000,4.700,0,0
0,N150010,0.000,0.590,0,0
0,N150011,0.000,9.300,0,0
0,N150012,0.000,4.900,0,0
0,N150013,0.000,4.700,0,0
0,N150014,0.000,0.820,0,0
0,N150015,0.000,7.500,0,0
0,N150016,0.000,5.800,0,0
0,N150017,0.000,2.340,0,0
0,N150018,0.000,4.800,0,0
0,N150019,0.000,1.730,0,0
0,N150020,0.000,6.100,0,0
0,N150021,0.000,5.200,0,0
0,N150022,0.000,4.800,0,0
0,N150023,0.000,8.400,0,0
0,N150024,0.000,9.800,0,0
0,N150025,0.000,12.300,0,0
0,N150026,0.000,9.800,0,0
0,N150027,0.000,6.600,0,0
0,N150028,0.000,5.900,0,0
0,N150029,0.000,5.700,0,0
0,N150030,0.000,3.390,0,0
0,N150031,0.000,1.800,0,0
0,N150032,0.000,8.700,0,0
0,N150033,0.000,3.390,0,0
0,N150034,0.000,7.200,0,0
0,N150035,0.000,2.340,0,0
0,N150036,0.000,0.570,0,0
0,N150037,0.000,2.260,0,0
0,N150038,0.000,2.260,0,0
0,N150039,0.000,5.200,0,0
0,N150040,0.000,3.010,0,0
0,N150041,0.000,8.910,0,0
0,N150042,0.000,1.800,0,0
0,N150043,0.000,2.940,0,0
0,N150044,0.000,1.580,0,0
0,N150045,0.000,0.620,0,0
0,N150046,0.000,5.700,0,0
0,N150047,0.000,1.260,0,0
0,N150048,0.000,2.490,0,0
0,N150049,0.000,5.800,0,0
0,N150050,0.000,4.250,0,0
0,N150051,0.000,6.100,0,0
0,N150052,0.000,5.100,0,0
0,N150053,0.000,8.000,0,0
0,N150054,0.000,5.700,0,0
0,N150055,0.000,8.800,0,0
0,N150056,0.000,4.500,0,0
0,N150057,0.000,0.530,0,0
0,N150058,0.000,4.800,0,0
0,N150059,0.000,6.500,0,0
0,N150060,0.000,4.900,0,0
0,N150061,0.000,5.700,0,0
0,N150062,0.000,3.690,0,0
0,N150063,0.000,10.700,0,0
0,N150064,0.000,7.300,0,0
0,N150065,0.000,8.700,0,0
0,N150066,0.000,3.690,0,0
0,N150067,0.000,2.410,0,0
0,N150068,0.000,7.700,0,0
0,N150069,0.000,5.100,0,0
0,N150070,0.000,7.800,0,0
0,N150071,0.000,8.800,0,0
0,N150072,0.000,5.600,0,0
0,N150073,0.000,3.980,0,0
0,N150074,0.000,7.500,0,0
0,N150075,0.000,8.700,0,0
0,N150076,0.000,1.800,0,0
0,N150077,0.000,3.890,0,0
0,N150078,0.000,0.880,0,0
0,N150079,0.000,1.800,0,0
0,N150080,0.000,4.700,0,0
0,N150081,0.000,3.460,0,0
0,N150082,0.000,9.000,0,0
0,N150083,0.000,3.760,0,0
0,N150084,0.000,3.460,0,0
0,N150085,0.000,10.000,0,0
0,N150086,0.000,2.260,0,0
0,N150087,0.000,6.530,0,0
0,N150088,0.000,0.083,0,0
0,N150089,0.000,3.310,0,0
0,N150090,0.000,3.240,0,0
0,N150091,0.000,9.700,0,0
0,N150092,0.000,5.300,0,0
0,N150093,0.000,0.530,0,0
0,N150094,0.000,48.400,0,0
0,N150095,0.000,100.800,0,0
0,N150096,0.000,25.000,0,0
0,N150097,0.000,64.000,0,0
0,N150098,0.000,22.600,0,0
0,N150099,0.000,24.300,0,0
0,N150100,0.000,1.240,0,0
0,N150101,0.000,0.000,0,0
0,N150102,0.000,4.420,0,0
0,N150103,0.000,0.000,0,0
0,N150104,0.000,0.000,0,0
0,N150105,0.000,17.300,0,0
0,N150106,0.000,19.100,0,0
0,N150107,0.000,21.700,0,0
0,N150108,0.000,3.310,0,0
0,N150109,0.000,0.000,0,0
0,N150110,0.000,0.000,0,0
0,N150111,0.000,7.800,0,0
0,N150112,0.000,0.000,0,0
0,N150113,0.000,0.000,0,0
0,N150114,0.000,5.900,0,0
0,N150115,0.000,61.400,0,0
0,N150116,0.000,0.000,0,0
0,N150117,0.000,2.260,0,0
0,N150118,0.000,0.000,0,0
0,N150119,0.000,0.000,0,0
0,N150120,0.000,0.000,0,0
0,N150121,0.000,67.100,0,0
0,N150122,0.000,0.000,0,0
0,N150123,0.000,0.000,0,0
0,N150124,0.000,40.300,0,0
0,N150125,0.000,2.260,0,0
0,N150126,0.000,8.000,0,0
0,N150127,0.000,0.000,0,0
0,N150128,0.000,0.000,0,0
0,N150129,0.000,22.400,0,0
0,N150130,0.000,13.800,0,0
0,N150131,0.000,2.030,0,0
0,N150132,0.000,7.800,0,0
0,N150133,0.000,0.870,0,0
0,N150134,0.000,3.010,0,0
0,N150135,0.000,3.310,0,0
0,N150136,0.000,21.600,0,0
0,N150137,0.000,0.000,0,0
0,N150138,0.000,28.100,0,0
0,N150139,0.000,0.000,0,0
0,N150140,0.000,0.000,0,0
0,N150141,0.000,0.000,0,0
0,N150142,0.000,47.100,0,0
0,N150143,0.000,0.000,0,0
0,N150144,0.000,36.400,0,0
0,N150145,0.000,28.100,0,0
0,N150146,0.000,26.500,0,0
0,N150147,0.000,25.500,0,0
0,N150148,0.000,0.000,0,0
0,N150149,0.000,33.100,0,0
0,N150150,0.000,0.000,0,0
0,N150151,0.000,0.000,0,0
0,N150152,0.000,0.000,0,0
0,N150153,0.000,93.800,0,0
0,N150154,0.000,41.800,0,0
0,N150155,0.000,5.500,0,0
0,N150156,0.000,12.300,0,0
0,N150157,0.000,15.000,0,0
0,N150158,0.000,13.000,0,0
0,N150159,0.000,27.100,0,0
0,N150160,0.000,5.700,0,0
0,N150161,0.000,0.000,0,0
0,N150162,0.000,19.400,0,0
0,N150163,0.000,19.700,0,0
0,N150164,0.000,6.500,0,0
0,N150165,0.000,4.420,0,0
0,N150166,0.000,3.310,0,0
0,N150167,0.000,1.800,0,0
0,N150168,0.000,0.000,0,0
0,N150169,0.000,6.500,0,0
0,N150170,0.000,1.800,0,0
0,N150171,0.000,0.000,0,0
0,N150172,0.000,1.950,0,0
0,N150173,0.000,0.000,0,0
0,N150174,0.000,72.100,0,0
0,N150175,0.000,18.500,0,0
0,N150176,0.000,7.400,0,0
0,N150177,0.000,8.100,0,0
0,N150178,0.000,20.400,0,0
0,N150179,0.000,0.000,0,0
0,N150180,0.000,31.800,0,0
0,N150181,0.000,8.800,0,0
0,N150182,0.000,0.000,0,0
0,N150183,0.000,13.400,0,0
0,N150184,0.000,2.560,0,0
0,N150185,0.000,3.890,0,0
0,N150186,0.000,29.400,0,0
0,N150187,0.000,4.420,0,0
0,N150188,0.000,16.500,0,0
0,N150189,0.000,5.400,0,0
0,N150190,0.000,0.000,0,0
0,N150191,0.000,8.100,0,0
0,N150192,0.000,5.700,0,0
0,N150193,0.000,0.000,0,0
0,N150194,0.000,28.400,0,0
0,N150195,0.000,0.000,0,0
0,N150196,0.000,0.000,0,0
0,N150197,0.000,16.100,0,0
0,N150198,0.000,1.650,0,0
0,N150199,0.000,23.300,0,0
0,N150200,0.000,0.000,0,0
0,N150201,0.000,28.600,0,0
0,N150202,0.000,0.000,0,0
0,N150203,0.000,38.700,0,0
0,N150204,0.000,47.600,0,0
0,N150205,0.000,15.800,0,0
0,N150206,0.000,25.300,0,0
0,N150207,0.000,16.300,0,0
0,N150208,0.000,21.900,0,0
0,N150209,0.000,21.900,0,0
0,N150210,0.000,17.800,0,0
0,N150211,0.000,0.000,0,0
0,N150212,0.000,42.500,0,0
0,N150213,0.000,0.000,0,0
0,N150214,0.000,29.500,0,0
0,N150215,0.000,27.900,0,0
0,N150216,0.000,19.200,0,0
0,N150217,0.000,13.900,0,0
0,N150218,0.000,23.400,0,0
0,N150219,0.000,0.000,0,0
0,N150220,0.000,63.600,0,0
0,N150221,0.000,12.000,0,0
0,N150222,0.000,0.000,0,0
0,N150223,0.000,39.500,0,0
0,N150224,0.000,28.300,0,0
0,N150225,0.000,29.300,0,0
0,N150226,0.000,0.000,0,0
0,N150227,0.000,42.600,0,0
0,N150228,0.000,29.400,0,0
0,N150229,0.000,0.000,0,0
0,N150230,0.000,33.000,0,0
0,N150231,0.000,20.300,0,0
0,N150232,0.000,20.700,0,0
0,N150233,0.000,18.200,0,0
0,N150234,0.000,7.000,0,0
0,N150235,0.000,13.900,0,0
0,N150236,0.000,14.300,0,0
0,N150237,0.000,27.100,0,0
0,N150238,0.000,14.300,0,0
0,N150239,0.000,0.000,0,0
0,N150240,0.000,26.300,0,0
0,N150241,0.000,18.800,0,0
0,N150242,0.000,18.200,0,0
0,N150243,0.000,28.300,0,0
0,N150244,0.000,18.100,0,0
0,N150245,0.000,8.200,0,0
0,N150246,0.000,9.400,0,0
0,N150247,0.000,0.000,0,0
0,N150248,0.000,41.000,0,0
0,N150249,0.000,6.800,0,0
0,N150250,0.000,6.300,0,0
0,N150251,0.000,7.800,0,0
0,N150252,0.000,1.330,0,0
0,N150253,0.000,11.000,0,0
0,N150254,0.000,0.000,0,0
0,N150255,0.000,11.700,0,0
0,N150256,0.000,2.490,0,0
0,N150257,0.000,14.800,0,0
0,N150258,0.000,0.000,0,0
0,N150259,0.000,34.500,0,0
0,N150260,0.000,0.000,0,0
0,N150261,0.000,0.000,0,0
0,N150262,0.000,38.300,0,0
0,N150263,0.000,0.000,0,0
0,N150264,0.000,18.700,0,0
0,N150265,0.000,0.000,0,0
0,N150266,0.000,0.000,0,0
0,N150267,0.000,23.600,0,0
0,N150268,0.000,33.300,0,0
0,N150269,0.000,8.700,0,0
0,N150270,0.000,0.000,0,0
0,N150271,0.000,41.800,0,0
0,N150272,0.000,0.000,0,0
0,N150273,0.000,44.100,0,0
0,N150274,0.000,15.500,0,0
0,N150275,0.000,14.300,0,0
0,N150276,0.000,19.400,0,0
0,N150277,0.000,0.000,0,0
0,N150278,0.000,22.700,0,0
0,N150279,0.000,18.000,0,0
0,N150280,0.000,10.300,0,0
0,N150281,0.000,12.600,0,0
0,N150282,0.000,12.100,0,0
0,N150283,0.000,0.000,0,0
0,N150284,0.000,44.300,0,0
0,N150285,0.000,30.200,0,0
0,N150286,0.000,0.000,0,0
0,N150287,0.000,40.100,0,0
0,N150288,0.000,10.900,0,0
0,N150289,0.000,0.000,0,0
0,N150290,0.000,37.000,0,0
0,N150291,0.000,0.000,0,0
0,N150292,0.000,0.000,0,0
0,N150293,0.000,0.000,0,0
0,N150294,0.000,36.400,0,0
0,N150295,0.000,0.000,0,0
0,N150296,0.000,0.000,0,0
0,N150297,0.000,0.000,0,0
0,N150298,0.000,58.000,0,0
0,N150299,0.000,0.000,0,0
0,N150300,0.000,70.200,0,0
0,N150301,0.000,29.900,0,0
0,N150302,0.000,23.400,0,0
0,N150303,0.000,21.400,0,0
0,N150304,0.000,29.100,0,0
0,N150305,0.000,25.800,0,0
0,N150306,0.000,30.900,0,0
0,N150307,0.000,0.000,0,0
0,N150308,0.000,37.500,0,0
0,N150309,0.000,0.000,0,0
0,N150310,0.000,0.000,0,0
0,N150311,0.000,0.000,0,0
0,N150312,0.000,41.600,0,0
0,N150313,0.000,19.000,0,0
0,N150314,0.000,19.900,0,0
0,N150315,0.000,6.000,0,0
0,N150316,0.000,0.000,0,0
0,N150317,0.000,41.200,0,0
0,N150318,0.000,22.400,0,0
0,N150319,0.000,30.900,0,0
0,N150320,0.000,16.800,0,0
0,N150321,0.000,7.800,0,0
0,N150322,0.000,3.160,0,0
0,N150323,0.000,9.200,0,0
0,N150324,0.000,0.000,0,0
0,N150325,0.000,22.100,0,0
0,N150326,0.000,21.900,0,0
0,N150327,0.000,0.000,0,0
0,N150328,0.000,24.100,0,0
0,N150329,0.000,4.800,0,0
0,N150330,0.000,29.200,0,0
0,N150331,0.000,0.000,0,0
0,N150332,0.000,30.800,0,0
0,N150333,0.000,0.000,0,0
0,N150334,0.000,0.000,0,0
0,N150335,0.000,24.500,0,0
0,N150336,0.000,21.100,0,0
0,N150337,0.000,0.000,0,0
0,N150338,0.000,67.700,0,0
0,N150339,0.000,5.700,0,0
0,N150340,0.000,35.900,0,0
0,N150341,0.000,0.000,0,0
0,N150342,0.000,168.100,0,0
0,N150343,0.000,74.500,0,0
0,N150344,0.000,0.000,0,0
0,N150345,0.000,45.400,0,0
0,N150346,0.000,0.000,0,0
0,N150347,0.000,42.600,0,0
0,N150348,0.000,30.000,0,0
0,N150349,0.000,6.900,0,0
0,N150350,0.000,13.000,0,0
0,N150351,0.000,49.300,0,0
0,N150352,0.000,24.300,0,0
0,N150353,0.000,31.300,0,0
0,N150354,0.000,32.300,0,0
0,N150355,0.000,32.500,0,0
0,N150356,0.000,12.600,0,0
0,N150357,0.000,3.390,0,0
0,N150358,0.000,5.700,0,0
0,N150359,0.000,56.500,0,0
0,N150360,0.000,48.800,0,0
0,N150361,0.000,18.000,0,0
0,N150362,0.000,25.200,0,0
0,N150363,0.000,9.300,0,0
0,N150364,0.000,0.650,0,0
0,N150365,0.000,17.800,0,0
0,N150366,0.000,19.100,0,0
0,N150367,0.000,0.000,0,0
0,N150368,0.000,36.300,0,0
0,N150369,0.000,0.000,0,0
0,N150370,0.000,28.400,0,0
0,N150371,0.000,4.700,0,0
0,N150372,0.000,9.900,0,0
0,N150373,0.000,12.800,0,0
0,N150374,0.000,10.600,0,0
0,N150375,0.000,0.000,0,0
0,N150376,0.000,36.800,0,0
0,N150377,0.000,17.800,0,0
0,N150378,0.000,11.300,0,0
0,N150379,0.000,19.300,0,0
0,N150380,0.000,9.300,0,0
0,N150381,0.000,18.600,0,0
0,N150382,0.000,25.200,0,0
0,N150383,0.000,15.400,0,0
0,N150384,0.000,17.200,0,0
0,N150385,0.000,5.700,0,0
0,N150386,0.000,4.800,0,0
0,N150387,0.000,1.950,0,0
0,N150388,0.000,3.540,0,0
0,N150389,0.000,2.180,0,0
0,N150390,0.000,91.200,0,0
0,N150391,0.000,15.200,0,0
0,N150392,0.000,11.500,0,0
0,N150393,0.000,2.790,0,0
0,N150394,0.000,7.800,0,0
0,N150395,0.000,12.000,0,0
0,N150396,0.000,8.000,0,0
0,N150397,0.000,11.900,0,0
0,N150398,0.000,7.300,0,0
0,N150399,0.000,10.300,0,0
0,N150400,0.000,13.000,0,0
0,N150401,0.000,8.700,0,0
0,N150402,0.000,3.390,0,0
0,N150403,0.000,2.110,0,0
